GCSs_coordinate	N3E
3987299	23.17338538
3414676	23.17124704
3409090	23.13144147
3573273	23.1275977
3248649	23.10047093
1743182	23.01057396
2436663	22.93736862
1171353	22.92720183
1209499	22.83285671
2805038	22.79325256
1973417	22.70139509
2196195	22.65202753
3418044	22.57984888
1833156	22.53011189
606125	22.27466432
740097	22.26685716
3008724	22.20889449
3970057	22.19082785
3766659	22.15475535
3430088	22.12864575
4095047	22.07973693
998820	22.05648403
2589488	22.04530677
4123720	21.93008394
1123053	21.91850155
3733199	21.7867604
3948440	21.78324459
2525362	21.75353899
1334078	21.71569936
2218851	21.69513425
3163749	21.63217489
618465	21.61760623
1712841	21.49039534
1102662	21.46816085
3797004	21.46213967
1442100	21.38274735
3261679	21.36650065
451075	21.3432926
3756886	21.32864561
2513852	21.32147213
1119546	21.31218699
3458885	21.27961624
3225015	21.2381689
3656517	21.21375535
3439199	21.21184939
2569821	21.14309397
1117582	21.13961377
1973259	21.12225592
4385321	21.08669567
4398654	20.97862295
1172355	20.90778747
188460	20.87875418
999000	20.83913811
236222	20.83501007
4366893	20.79689999
1039583	20.77595489
3431199	20.77013871
1115757	20.69652404
3677787	20.6955784
1979254	20.69095282
3275894	20.6639452
143955	20.60445981
3283398	20.59759126
3401481	20.57776368
1234566	20.57499322
2588293	20.55845551
2523128	20.550919
1303557	20.47627461
2912405	20.42654773
352417	20.3532397
2558131	20.31824402
3949015	20.29503219
450536	20.27630518
2147489	20.26865503
4067672	20.25123022
1148115	20.23781062
2832106	20.15372391
2883811	20.15211375
106443	20.13789866
2803855	20.12603833
2384037	20.11369743
953292	20.0828845
2251716	20.06917614
407785	20.04151454
2596774	20.00975899
3151631	19.98873018
2588472	19.98115902
3954208	19.97598937
3366400	19.93090319
3626901	19.92523927
3015532	19.84209574
1966378	19.84023292
1022512	19.80265451
1870222	19.79631058
3328102	19.77203099
3956329	19.74114242
4252127	19.73124644
4144409	19.72531673
4179096	19.7074193
2524504	19.69169239
2631286	19.68683171
2433803	19.68573052
199290	19.68039947
2656944	19.61256941
3676889	19.57190845
3299972	19.54967243
2651768	19.5436336
4083045	19.54073315
4290031	19.5291653
1988571	19.52441022
399771	19.5214909
4179587	19.48921697
4121728	19.48316068
3676374	19.40607097
1030240	19.4044204
997968	19.34949788
3948361	19.3112229
239415	19.29499804
2645710	19.25341253
437748	19.23770063
389863	19.22997675
600131	19.21875754
3649358	19.15315045
3458516	19.10695827
441411	19.10007598
1935490	19.0819251
3984350	19.07748518
3740936	19.07136714
2087772	19.07016684
3870031	18.98814197
2492409	18.96650699
471584	18.96457218
2312374	18.96110924
107074	18.92183575
3761088	18.91189144
1048771	18.88088824
949415	18.86845587
2848429	18.81630345
2591420	18.79349664
2589576	18.78834505
3777945	18.75190475
37161	18.73883638
3664230	18.71313886
2789023	18.6843778
3838917	18.68396037
2279133	18.6756678
1039578	18.66939874
4125683	18.66284744
1170950	18.63165691
3786165	18.57395719
3692374	18.57174224
1652360	18.56146769
1813246	18.54445759
3116588	18.54343653
2740133	18.54206869
138041	18.49269984
572277	18.4725128
4117066	18.47224426
4536458	18.4688265
2852178	18.4529868
993199	18.41952273
4224958	18.36618038
3252674	18.35527915
2248237	18.34671088
1171262	18.34662618
3861108	18.33847995
471693	18.30932251
2589905	18.30111038
3174567	18.30039102
3201131	18.21816526
3275766	18.21578108
3328108	18.20912532
2226970	18.20178783
3961570	18.19583561
4532541	18.18407963
3840871	18.1508218
997969	18.13303312
467585	18.11584462
942029	18.04814393
3159218	18.01619434
2523954	18.00452347
143956	18.0035535
3450063	17.99940554
403435	17.99730897
2932003	17.99164553
3886543	17.94231602
1991603	17.93209648
2589654	17.90920637
3747535	17.83865129
198934	17.8302203
3566530	17.82903305
3030810	17.81544231
988309	17.77713623
3984349	17.75900338
614671	17.75360593
2655505	17.75105303
2751284	17.67081848
3793219	17.64335951
234904	17.61967371
984851	17.57868894
3892355	17.56998232
745501	17.52579938
3181475	17.50977976
2849646	17.50755764
4271149	17.48182761
134984	17.46904499
4150282	17.46463075
2207416	17.4488922
235667	17.43340957
401991	17.39658957
428987	17.36511641
4162891	17.32236555
2584415	17.31271075
2589653	17.28828938
3474322	17.26217652
448581	17.22771293
4113261	17.20325241
3795068	17.19620178
3960646	17.17747093
2513851	17.16372802
3234181	17.11934751
3306887	17.11218279
3005386	17.0956757
1781207	17.09337345
2870616	17.08169705
2212473	17.07908975
1339668	17.03025877
2727062	17.02589529
3167684	17.01992916
3271942	17.01516566
3846903	17.01452021
3430087	17.00822073
136044	17.00356513
2308889	16.99368609
1117268	16.99054014
37181	16.94502413
4179097	16.93741302
1121124	16.913597
3540283	16.89519895
1294201	16.89187298
4140165	16.86167778
1466988	16.84058706
4173811	16.83045083
2486915	16.81425151
2186139	16.8133411
3762498	16.80910739
3776484	16.78284176
2282048	16.77650532
4309430	16.77118522
716936	16.76018092
117413	16.75955732
3783516	16.75081857
4121759	16.74306003
3298210	16.72045347
2420819	16.71354085
3258544	16.68838085
4169417	16.68067807
1229883	16.67023672
1675454	16.66573442
724749	16.66563368
3230907	16.66413415
3585066	16.64658715
2185706	16.64450805
4125638	16.63379011
1182812	16.63116503
4271593	16.62740107
1890758	16.62155489
1683869	16.58007108
3450829	16.52219016
4100049	16.49640019
439672	16.49558841
2251714	16.49045627
700682	16.48140328
3789850	16.4362838
3295917	16.37957861
47932	16.37572276
2224614	16.35652669
3793572	16.35223423
3372524	16.33905358
3963361	16.33823065
847224	16.32580864
415904	16.32510383
3174600	16.30813579
4166982	16.30727811
403071	16.2766428
1693562	16.27423331
390815	16.25972463
3779761	16.24193941
1693575	16.22911921
2513990	16.21956515
4122773	16.20278729
3480292	16.19387988
1857204	16.19332293
3977515	16.16658393
3766551	16.12811434
4162858	16.12346058
442892	16.1058117
2928951	16.09007668
3839898	16.07057717
3839903	16.07057717
3272314	16.05715982
2295721	16.04206203
3229372	15.9826671
4160191	15.97665897
943738	15.9663627
3977514	15.95758883
4023569	15.94910028
705946	15.94156203
4122660	15.91449011
4372292	15.89485412
2557521	15.89453704
3692376	15.87514143
1791678	15.87338228
3098096	15.83237618
3846871	15.82790668
131418	15.82683851
2645709	15.82279206
825357	15.82041115
4021878	15.81615903
403853	15.80944295
3439198	15.80720942
2059240	15.79366615
2631655	15.78317924
4298001	15.77956234
2313515	15.76172018
1619637	15.73647007
2659472	15.72700307
4398646	15.70019857
3949581	15.69938124
1963583	15.69035996
3958170	15.67793141
3736488	15.63746548
1258316	15.61616572
4091343	15.61272598
1303546	15.61111984
3878414	15.60213721
3064898	15.60150053
3253332	15.59734458
3843489	15.59725497
2278548	15.59494922
3803292	15.59372114
2514429	15.59334598
3297834	15.58962541
3416019	15.58769135
133727	15.57498564
4023572	15.5671378
3369510	15.56516716
1137182	15.5547262
2931967	15.54198324
1727508	15.5299262
352193	15.51272449
2387180	15.50283708
1115744	15.47795739
47733	15.47754746
2587216	15.47561249
3223974	15.43880988
2641093	15.43287372
3468931	15.42546796
15212	15.40533004
1884457	15.39851558
1711169	15.39701501
1988139	15.37797686
4322344	15.37036261
3789067	15.35721666
3361214	15.34560147
118687	15.31730465
4037278	15.31459101
4385322	15.30701845
4162518	15.2890965
1743315	15.28287341
2985545	15.27005947
946610	15.2480529
1303602	15.22412244
3747770	15.21421585
2589542	15.20934479
758062	15.20731666
2855354	15.19658014
2568541	15.18837165
3871874	15.17823599
3369929	15.17408205
1988183	15.13351131
3778280	15.08238686
1178298	15.07180469
1327877	15.07177599
3401408	15.05883494
605143	15.05755758
3297829	15.04126392
3954209	15.03463004
3660671	15.024728
4018734	15.01466256
3776772	15.00786845
923527	15.0035919
4424748	14.99368078
3987232	14.98984006
346423	14.97658856
2554833	14.97531546
4554392	14.96440539
2191826	14.96086625
614672	14.94678876
757474	14.94130827
948864	14.93636707
3165246	14.91888545
3246896	14.9158691
3875762	14.90257611
467586	14.89283673
148913	14.88678791
1227863	14.87833356
3838515	14.86596368
199289	14.85558305
2384002	14.85344872
1850653	14.84793765
1973258	14.83546398
610090	14.82337048
3874204	14.82291739
3253340	14.81853173
2470341	14.81062039
403505	14.78077374
236223	14.78026
15218	14.77512863
3840031	14.76606453
2198183	14.75496001
405939	14.75403508
3183193	14.74930636
249823	14.74000209
742584	14.72636805
1229784	14.72634302
4075852	14.71834175
4214145	14.70634328
2657012	14.70277252
1496246	14.70012233
735141	14.6762396
3205988	14.67206811
3019093	14.66290041
3244712	14.63969482
70694	14.63823705
1185900	14.63738525
577360	14.6285682
388072	14.62465079
3167688	14.62095722
3161513	14.61966093
139690	14.61525147
4200825	14.60318723
1098834	14.59947078
2224802	14.56981574
2452894	14.55963532
1297235	14.55251824
2136405	14.54856812
3841801	14.54835046
236773	14.5351757
603132	14.5281194
2763415	14.5178896
3085653	14.51731042
2651725	14.46105711
519114	14.45694945
4097560	14.45214933
2484261	14.44969343
3188190	14.44709088
215799	14.43033623
232942	14.4151435
640087	14.39833368
4162857	14.37492984
4055742	14.36922778
1230386	14.34698498
2580307	14.34570931
4133920	14.34244237
4024465	14.33674964
2242250	14.32125182
2915601	14.31581311
2220454	14.29882068
4179101	14.28280511
1323144	14.27610812
1427535	14.26461033
2587211	14.26412156
2607052	14.26223765
988907	14.25467795
2386065	14.24307091
2311972	14.23922826
4096197	14.23608668
1961289	14.22963326
3696793	14.22929744
232943	14.22546943
4240083	14.21893899
2985547	14.20747179
175330	14.20494414
3779762	14.1970827
3730399	14.18729331
17638	14.1699312
975552	14.16425339
4016842	14.13708154
1127312	14.13363339
439964	14.10373261
3002940	14.10225162
3847233	14.0955165
1711150	14.09370385
1712845	14.09250225
4285781	14.07772445
135678	14.0740608
3112598	14.07098693
2251715	14.05804536
3083820	14.0557778
1163343	14.03612769
3253331	14.03571231
4101241	14.03275923
3961426	14.01520305
4163262	14.00273458
441274	13.99702217
2264426	13.99611892
406567	13.97349233
3538328	13.97063515
2890366	13.96949014
1884459	13.9547993
642357	13.9475517
450410	13.9471851
2492115	13.93403539
4366894	13.92411615
3768720	13.92107232
2186751	13.92050274
3626326	13.90922304
2282683	13.9018618
3275896	13.89236624
1885094	13.88974535
3253431	13.87831726
1257781	13.87388575
3649360	13.87040817
2694442	13.86052589
2528312	13.84768922
4282371	13.84141487
3566625	13.82905466
2579578	13.82164207
3886500	13.82058723
1813325	13.81406514
2588474	13.81083241
1888820	13.8102377
4313368	13.80213349
2251013	13.79860812
1826344	13.79644638
2890352	13.77477629
2386618	13.77039018
3961425	13.77013046
4179108	13.75253589
610823	13.75010109
3839892	13.7464008
3586741	13.74467105
3253422	13.73116214
3278299	13.72730532
2560257	13.72150351
3183343	13.70987771
4082819	13.70733743
2572056	13.69972537
2523126	13.69497995
2198182	13.68116429
3561254	13.67471564
2704616	13.67394927
126104	13.66735986
1628548	13.65355154
4471504	13.62593757
3785126	13.62459504
2329407	13.62344072
1009935	13.59031411
3742433	13.56535187
2474227	13.54749718
3961430	13.54361619
3064329	13.54298568
46952	13.5277644
2890358	13.51855967
3839900	13.5090991
439296	13.49864997
207592	13.49646381
3961915	13.49302832
745109	13.48228304
439673	13.48192033
2721419	13.47604829
1991314	13.47522074
244310	13.4747469
432332	13.46934345
2186140	13.46733144
3220689	13.46621622
2454374	13.44590438
3509404	13.44369481
3435678	13.43770987
2224122	13.4265789
2200329	13.42249478
3427982	13.42043029
4240038	13.41251164
3155181	13.39564586
795361	13.39468347
160771	13.39212632
988602	13.39101551
3785125	13.37904851
3180059	13.37881288
2381854	13.35344573
1734688	13.34889341
3837831	13.34240133
3949664	13.33988069
3840872	13.33434226
1362075	13.32379048
3409527	13.32323776
2257734	13.30641681
1017170	13.2863368
2375263	13.28255667
2558455	13.28044425
1098829	13.27816824
117821	13.26503869
3294155	13.26406465
812851	13.24079029
1115739	13.23776289
1396347	13.2364792
3447495	13.2186263
619122	13.21586869
3775963	13.20500964
986689	13.20216367
3841834	13.19999464
2890359	13.19897342
2890364	13.19897342
4199974	13.19223314
4425990	13.16637936
1023174	13.15540408
3170097	13.14421322
3175464	13.14416428
343989	13.13476183
4224968	13.12980439
3171727	13.12627302
2263133	13.12393257
3265823	13.12375618
403066	13.11584743
4121660	13.10993777
2187706	13.09739026
2528221	13.09690422
2656977	13.09409295
3169176	13.09148521
2589487	13.08949888
2986801	13.08271504
414904	13.07855596
4042371	13.06403096
202363	13.05680058
266357	13.05319335
2170569	13.03405807
4122716	13.02989371
4179106	13.02931813
4372293	13.02080805
3961623	13.02072113
4489317	13.01505404
3948355	13.01417165
4152340	13.01374361
348132	12.99443926
3520769	12.9637
3253423	12.95134351
701728	12.93292545
2401411	12.93224561
3167689	12.91711381
3865290	12.91551896
3984351	12.89840202
441721	12.89203525
3862375	12.88874151
1660559	12.88609493
3541221	12.87615203
1372450	12.8718974
4294955	12.87131212
929394	12.86015156
4096189	12.85197569
984610	12.84822955
4224964	12.84667536
3086133	12.82629978
1297134	12.82015575
3948273	12.81895153
3175732	12.81507541
246092	12.81274015
3874203	12.80357668
2169031	12.79529439
451544	12.79065352
3304300	12.7833445
118747	12.78192247
4160443	12.77699659
1372251	12.7656855
984850	12.74263116
946587	12.73064163
3415156	12.7187526
3144731	12.7163164
2120802	12.70697436
4009720	12.68614192
3291279	12.65899878
4160759	12.6431199
3738757	12.6409211
4427918	12.63251368
3661435	12.628465
414601	12.62486471
3284108	12.62462415
4091276	12.6148309
187264	12.58831027
1303601	12.57963913
2188452	12.57780253
3948362	12.56518185
1843884	12.55388652
828414	12.54581803
148844	12.54089072
1773760	12.54011078
4543378	12.5281257
2314561	12.51807059
2504838	12.5086258
2460467	12.49372576
3682177	12.4904063
244312	12.49005268
4138337	12.47211142
475008	12.46518547
3205986	12.46320683
2476551	12.46100427
2987255	12.45934284
3191723	12.45525925
4023228	12.45271898
951353	12.44502905
3461297	12.44125587
2139834	12.43729309
3543607	12.43369616
3018823	12.43114376
